Qtd_Colunas,Colunas,Silhouette_Score,Perc_acertos_class,K_melhor
4,"Classification Key,Subregion,No. Homeless,Fatality Rate",0.4602237583596924,99.42374974274541,5
4,"Classification Key,Subregion,No. Homeless,Insured Damage ('000 US$)_corrigido",0.4975456782785818,99.60897303972011,10
4,"Classification Key,Subregion,No. Homeless,Total Damage ('000 US$)_corrigido",0.49364143533080634,99.1973657131097,10
4,"Classification Key,Subregion,Total Affected,Number of Days",0.49581232274231196,99.67071413871167,5
4,"Classification Key,Subregion,Total Affected,Total Impacted",0.4773864910559148,99.71187487137271,3
4,"Classification Key,Subregion,Total Affected,Fatality Rate",0.4306210071590132,99.38258901008437,7
4,"Classification Key,Subregion,Total Affected,Insured Damage ('000 US$)_corrigido",0.5002120997750824,99.50607120806751,5
4,"Classification Key,Subregion,Total Affected,Total Damage ('000 US$)_corrigido",0.5123698400256493,99.60897303972011,7
4,"Classification Key,Subregion,Number of Days,Total Impacted",0.49581243360172705,99.67071413871167,5
4,"Classification Key,Subregion,Number of Days,Fatality Rate",0.44329466505697457,99.36200864375387,6
4,"Classification Key,Subregion,Number of Days,Insured Damage ('000 US$)_corrigido",0.5062209272629878,99.58839267338958,5
4,"Classification Key,Subregion,Number of Days,Total Damage ('000 US$)_corrigido",0.49798903898852864,99.27968717843177,5
4,"Classification Key,Subregion,Total Impacted,Fatality Rate",0.43062074379606,99.38258901008437,7
4,"Classification Key,Subregion,Total Impacted,Insured Damage ('000 US$)_corrigido",0.5002121802758347,99.50607120806751,5
4,"Classification Key,Subregion,Total Impacted,Total Damage ('000 US$)_corrigido",0.5066962988261859,99.81477670302532,4
4,"Classification Key,Subregion,Fatality Rate,Insured Damage ('000 US$)_corrigido",0.45727998829246763,99.15620498044865,6
4,"Classification Key,Subregion,Fatality Rate,Total Damage ('000 US$)_corrigido",0.4508553971332753,99.46491047540647,5
4,"Classification Key,Subregion,Insured Damage ('000 US$)_corrigido,Total Damage ('000 US$)_corrigido",0.4865170801032608,99.54723194072854,3
4,"Classification Key,Region,OFDA/BHA Response,Appeal",0.6742205984002385,100.0,3
4,"Classification Key,Region,OFDA/BHA Response,Declaration",0.5592510872454047,99.95883926733896,9
4,"Classification Key,Region,OFDA/BHA Response,Start Year",0.35874754707356066,99.67071413871167,10
4,"Classification Key,Region,OFDA/BHA Response,Start Month",0.3498581975460112,99.56781230705907,9
4,"Classification Key,Region,OFDA/BHA Response,Total Deaths",0.5602294375011403,99.95883926733896,10
4,"Classification Key,Region,OFDA/BHA Response,No. Injured",0.5927526279176077,99.97941963366948,10
4,"Classification Key,Region,OFDA/BHA Response,No. Affected",0.5529289890438587,99.87651780201688,10
4,"Classification Key,Region,OFDA/BHA Response,No. Homeless",0.5425121023407439,99.83535706935584,9
4,"Classification Key,Region,OFDA/BHA Response,Total Affected",0.5529926422426223,99.91767853467792,10
4,"Classification Key,Region,OFDA/BHA Response,Number of Days",0.48860179038598883,99.85593743568636,6
4,"Classification Key,Region,OFDA/BHA Response,Total Impacted",0.5529911234077171,99.91767853467792,10
4,"Classification Key,Region,OFDA/BHA Response,Fatality Rate",0.4358604416965765,99.40316937641491,10
4,"Classification Key,Region,OFDA/BHA Response,Insured Damage ('000 US$)_corrigido",0.5424013026656288,99.7941963366948,10
4,"Classification Key,Region,OFDA/BHA Response,Total Damage ('000 US$)_corrigido",0.5137596606259944,99.81477670302532,8
4,"Classification Key,Region,Appeal,Declaration",0.6095877226694321,100.0,3
4,"Classification Key,Region,Appeal,Start Year",0.346141731356987,99.6912945050422,8
4,"Classification Key,Region,Appeal,Start Month",0.3462117084336608,99.81477670302532,9
4,"Classification Key,Region,Appeal,Total Deaths",0.5449438055531323,99.8970981683474,9
4,"Classification Key,Region,Appeal,No. Injured",0.5882573359560296,99.93825890100844,10
4,"Classification Key,Region,Appeal,No. Affected",0.5659466526715988,99.95883926733896,10
4,"Classification Key,Region,Appeal,No. Homeless",0.583411909101253,99.8970981683474,10
4,"Classification Key,Region,Appeal,Total Affected",0.5659434350112671,99.93825890100844,10
4,"Classification Key,Region,Appeal,Number of Days",0.487882767325425,99.71187487137271,10
4,"Classification Key,Region,Appeal,Total Impacted",0.5585349825140244,99.8970981683474,10
4,"Classification Key,Region,Appeal,Fatality Rate",0.4377700469388372,99.60897303972011,10
4,"Classification Key,Region,Appeal,Insured Damage ('000 US$)_corrigido",0.524206094303785,99.7941963366948,7
4,"Classification Key,Region,Appeal,Total Damage ('000 US$)_corrigido",0.5275945047282659,99.8970981683474,8
4,"Classification Key,Region,Declaration,Start Year",0.3649864425937191,99.6912945050422,8
4,"Classification Key,Region,Declaration,Start Month",0.33617222873727687,99.75303560403374,10
4,"Classification Key,Region,Declaration,Total Deaths",0.5446716880851429,99.93825890100844,8
4,"Classification Key,Region,Declaration,No. Injured",0.6175725936865839,99.7941963366948,10
4,"Classification Key,Region,Declaration,No. Affected",0.5749479884575026,99.83535706935584,10
4,"Classification Key,Region,Declaration,No. Homeless",0.5711867468123126,99.8970981683474,10
4,"Classification Key,Region,Declaration,Total Affected",0.5205465698654901,99.83535706935584,7
4,"Classification Key,Region,Declaration,Number of Days",0.5010306622760955,99.77361597036428,9
4,"Classification Key,Region,Declaration,Total Impacted",0.5135403961982861,99.85593743568636,9
4,"Classification Key,Region,Declaration,Fatality Rate",0.4385947384119656,99.65013377238114,8
